acode_index,url,country,full_date,month,name,sport,year
1790,http://services.datasport.com/2014/lauf/sihltaler,CCH,Thu 01.05.2014,5,"Sihltaler Frühlingslauf, Gattikon",Running,2014
1791,http://services.datasport.com/2014/lauf/silvester,CCH,Sun 14.12.2014,12,"Zürcher Silvesterlauf, Zürich",Running,2014
1792,http://services.datasport.com/2014/lauf/sion,CCH,Sat 13.12.2014,12,Course Titzé de noël Sion,Running,2014
1793,http://services.datasport.com/2014/lauf/smcross,CCH,Sun 02.03.2014,3,"Schweizer Meisterschaften Cross, Zürich",Running,2014
1794,http://services.datasport.com/2014/lauf/sommer-gommer,CCH,Sat 30.08.2014,8,"Sommer Gommerlauf, Ulrichen",Running,2014
1795,http://services.datasport.com/2014/lauf/stralugano,CCH,Sun 28.09.2014,9,"Stralugano, Lugano",Running,2014
1796,http://services.datasport.com/2014/lauf/strongmanrun_ch,CCH,Sat 07.06.2014,6,"FISHERMAN'S FRIEND StrongmanRun, Engelberg",Running,2014
1797,http://services.datasport.com/2014/lauf/survival,CCH,Sun 09.03.2014,3,"Survival Run, Thun",Running,2014
1798,http://services.datasport.com/2014/lauf/swiss-management-run,CCH,Thu 03.07.2014,7,"Swiss Management Run, Arosa",Running,2014
1799,http://services.datasport.com/2014/lauf/switzerland,CCH,Sun 07.09.2014,9,"SWITZERLAND MARATHON light, Sarnen",Running,2014
1800,http://services.datasport.com/2014/lauf/tdcn/etape1,CCH,Wed 23.04.2014,4,BCN Tour #1 Colombier,Running,2014
1801,http://services.datasport.com/2014/lauf/tdcn/etape2,CCH,Wed 30.04.2014,4,BCN Tour #2 Chézard-St-Martin,Running,2014
1802,http://services.datasport.com/2014/lauf/tdcn/etape3,CCH,Wed 07.05.2014,5,BCN Tour #3 Les Ponts-de-Martel,Running,2014
1803,http://services.datasport.com/2014/lauf/tdcn/etape4,CCH,Wed 14.05.2014,5,BCN Tour #4 La Chaux-de-Fonds,Running,2014
1804,http://services.datasport.com/2014/lauf/tdcn/etape5,CCH,Wed 21.05.2014,5,BCN Tour #5 Couvet,Running,2014
1805,http://services.datasport.com/2014/lauf/tdcn/etape6,CCH,Wed 28.05.2014,5,BCN Tour #6 Neuchâtel,Running,2014
1806,http://services.datasport.com/2014/lauf/tdpv-printanier/etape1,CCH,Wed 04.06.2014,6,Tour du Pays de Vaud printanier #1 Moudon,Running,2014
1807,http://services.datasport.com/2014/lauf/tdpv-printanier/etape2,CCH,Wed 11.06.2014,6,Tour du Pays de Vaud printanier #2 Yverdon-les-Bains,Running,2014
1808,http://services.datasport.com/2014/lauf/tdpv-printanier/etape3,CCH,Wed 18.06.2014,6,Tour du Pays de Vaud printanier #3 - Yens,Running,2014
1809,http://services.datasport.com/2014/lauf/tdpv/etape1,CCH,Wed 13.08.2014,8,"Tour du Pays de Vaud #1, Penthaz",Running,2014
1810,http://services.datasport.com/2014/lauf/tdpv/etape2,CCH,Wed 20.08.2014,8,"Tour du Pays de Vaud #2, Mezières",Running,2014
1811,http://services.datasport.com/2014/lauf/tdpv/etape3,CCH,Wed 27.08.2014,8,"Tour du Pays de Vaud #3, Chavornay",Running,2014
1812,http://services.datasport.com/2014/lauf/tdpv/etape4,CCH,Wed 03.09.2014,9,"Tour du Pays de Vaud #4, La Sarraz",Running,2014
1813,http://services.datasport.com/2014/lauf/tdpv/etape6,CCH,Wed 10.09.2014,9,"Tour du Pays de Vaud #5, St. Prex",Running,2014
1814,http://services.datasport.com/2014/lauf/thunstadt,CCH,Sun 24.08.2014,8,"Thuner Stadtlauf, Thun",Running,2014
1815,http://services.datasport.com/2014/lauf/thyon,CCH,Sun 03.08.2014,8,"Course pédestre Thyon-Dixence, Thyon",Running,2014
1816,http://services.datasport.com/2014/lauf/ticino-running,CCH,Sun 14.09.2014,9,"Running & Walking Day Ticino, Bellinzona",Running,2014
1817,http://services.datasport.com/2014/lauf/toess,CCH,Tue 17.06.2014,6,"Töss-Stafette, Winterthur",Running,2014
1818,http://services.datasport.com/2014/lauf/tour-du-lac-de-joux,CCH,Sat 05.07.2014,7,"Tour du Lac de Joux, Le Sentier",Running,2014
1819,http://services.datasport.com/2014/lauf/traines,CCH,Sat 12.04.2014,4,"Les Traine-Savates, Cheseaux-sur-Lausanne",Running,2014
1820,http://services.datasport.com/2014/lauf/transviamala,CCH,Sat 18.10.2014+Sun 19.10.2014,10,Transruinaulta Trailmarathon / Transviamala Ilanz-Thusis-Donat,Running,2014
1821,http://services.datasport.com/2014/lauf/trotteuse,CCH,Sat 13.12.2014,12,"La Trotteuse-Tissot, La Chaux-de-Fonds",Running,2014
1822,http://services.datasport.com/2014/lauf/wallisellen,CCH,Sun 02.11.2014,11,"Walliseller Lauf, Wallisellen",Running,2014
1823,http://services.datasport.com/2014/lauf/willisau,CCH,Sat 20.09.2014,9,"Willisauer Lauf, Willisau",Running,2014
1824,http://services.datasport.com/2014/lauf/winterthur,CCH,Sun 01.06.2014,6,Winterthur Marathon,Running,2014
1825,http://services.datasport.com/2014/lauf/wohlen,CCH,Sat 07.06.2014,6,Pfingstlauf Wohlen AG,Running,2014
1826,http://services.datasport.com/2014/lauf/zermattmarathon,CCH,Sat 05.07.2014,7,"Zermatt Marathon, Zermatt",Running,2014
1827,http://services.datasport.com/2014/lauf/zinal,CCH,Sun 10.08.2014,8,"Sierre-Zinal, Sierre",Running,2014
1828,http://services.datasport.com/2014/lauf/zofinger,CCH,Sat 17.05.2014,5,"Zofinger Stadtlauf, Zofingen",Running,2014
1829,http://services.datasport.com/2014/lauf/zuerich,CCH,Sun 06.04.2014,4,"Zürich Marathon, Teamrun und Cityrun",Running,2014
1830,http://services.datasport.com/2014/tri/inferno,CCH,Sat 23.08.2014,8,"Inferno Halbmarathon, Mürren",Running,2014
1831,http://services.datasport.com/2014/zkb/affoltern,CCH,Sat 30.08.2014,8,Türlerseelauf Affoltern am Albis,Running,2014
1832,http://services.datasport.com/2014/zkb/bachtel,CCH,Sun 29.06.2014,6,"Geländelauf am Bachtel, Dürnten",Running,2014
1833,http://services.datasport.com/2014/zkb/flughafen,CCH,Thu 29.05.2014,5,"Flughafenlauf, Kloten",Running,2014
1834,http://services.datasport.com/2014/zkb/gpduebendorf,CCH,Sat 12.04.2014,4,GP der Stadt Dübendorf,Running,2014
1835,http://services.datasport.com/2014/zkb/maennedorf,CCH,Sat 29.03.2014,3,Männedörfler Waldlauf,Running,2014
1836,http://services.datasport.com/2014/zkb/pfaeffiker,CCH,Sun 28.09.2014,9,"Pfäffikerseelauf, Wetzikon",Running,2014
1837,http://services.datasport.com/2014/zkb/rueti,CCH,Sat 13.09.2014,9,"Rütilauf, Rüti ZH",Running,2014
1838,http://services.datasport.com/2014/zkb/winterthur,CCH,Sat 01.03.2014,3,Laufsporttag Winterthur,Running,2014
1839,http://services.datasport.com/2014/zkb/wyland,CCH,Sat 14.06.2014,6,"Wylandlauf, Andelfingen",Running,2014
1840,http://services.datasport.com/2014/zkb/zhneujahr,CCH,Sat 11.01.2014,1,"Dietiker Neujahrslauf, Dietikon",Running,2014
1841,http://services.datasport.com/2014/zkb/zumiker,CCH,Sat 10.05.2014,5,Zumiker-Lauf,Running,2014
1842,http://services.datasport.com/2014\lauf\augusta-raurica,CCH,Sun 09.11.2014,11,"Augusta Raurica Lauf, Augst BL",Running,2014
1843,http://services.datasport.com/2015/diverse/destilac,CCH,Sun 14.06.2015,6,"destilac, St.Cergue-Trelex-Prangins",Running,2015
1844,http://services.datasport.com/2015/lauf/6weeks/etappe1,CCH,Wed 22.04.2015,4,GO-IN 6 Weeks #1 Mauensee,Running,2015
1845,http://services.datasport.com/2015/lauf/6weeks/etappe2,CCH,Wed 29.04.2015,4,GO-IN 6 Weeks #2 Gettnau,Running,2015
1846,http://services.datasport.com/2015/lauf/6weeks/etappe3,CCH,Wed 06.05.2015,5,GO-IN 6 Weeks #3 Wolhusen,Running,2015
1847,http://services.datasport.com/2015/lauf/6weeks/etappe4,CCH,Wed 13.05.2015,5,GO-IN 6 Weeks #4 Pfaffnau,Running,2015
1848,http://services.datasport.com/2015/lauf/6weeks/etappe5,CCH,Wed 20.05.2015,5,GO-IN 6 Weeks #5 Beinwil am See,Running,2015
1849,http://services.datasport.com/2015/lauf/6weeks/etappe6,CCH,Wed 27.05.2015,5,GO-IN 6 Weeks #6 Dagmersellen,Running,2015
1850,http://services.datasport.com/2015/lauf/Greifenseelauf,CCH,Sat 19.09.2015,9,"Int Greifenseelauf, Uster",Running,2015
1851,http://services.datasport.com/2015/lauf/TourDuChablais/etappe1,CCH,Wed 08.04.2015,4,Tour du Chablais #1 Ollon,Running,2015
1852,http://services.datasport.com/2015/lauf/TourDuChablais/etappe2,CCH,Wed 15.04.2015,4,Tour du Chablais #2 Le Bouveret,Running,2015
1853,http://services.datasport.com/2015/lauf/TourDuChablais/etappe3,CCH,Wed 22.04.2015,4,Tour du Chablais #3 Evionnaz,Running,2015
1854,http://services.datasport.com/2015/lauf/TourDuChablais/etappe4,CCH,Wed 29.04.2015,4,Tour du Chablais #4 Les Mosses,Running,2015
1855,http://services.datasport.com/2015/lauf/TourDuChablais/etappe5,CCH,Wed 06.05.2015,5,Tour du Chablais #5 Yvorne,Running,2015
1856,http://services.datasport.com/2015/lauf/TourDuChablais/etappe6,CCH,Wed 13.05.2015,5,Tour du Chablais #6 Aigle,Running,2015
1857,http://services.datasport.com/2015/lauf/aargauer-volkslauf,CCH,Sun 26.04.2015,4,"Aargauer Volkslauf, Aarau",Running,2015
1858,http://services.datasport.com/2015/lauf/aegeri,CCH,Fri 24.07.2015,7,"Aegeriseelauf, Oberägeri",Running,2015
1859,http://services.datasport.com/2015/lauf/aigle,CCH,Sat 05.12.2015,12,Course à Travers Aigle,Running,2015
1860,http://services.datasport.com/2015/lauf/arosa-trailrun,CCH,Sat 19.09.2015,9,Arosa Trailrun,Running,2015
1861,http://services.datasport.com/2015/lauf/ascona-locarno-marathon,CCH,Sun 18.10.2015,10,"Ascona-Locarno Marathon, Locarno",Running,2015
1862,http://services.datasport.com/2015/lauf/auffahrtslauf,CCH,Thu 14.05.2015,5,Auffahrtslauf St. Gallen,Running,2015
1863,http://services.datasport.com/2015/lauf/baden,CCH,Sat 28.03.2015,3,"Badener Limmat-Lauf, Baden",Running,2015
1864,http://services.datasport.com/2015/lauf/baldegger,CCH,Sat 06.06.2015,6,"Baldeggerseelauf, Hitzkirch",Running,2015
1865,http://services.datasport.com/2015/lauf/basel,CCH,Sat 28.11.2015,11,Basler Stadtlauf,Running,2015
1866,http://services.datasport.com/2015/lauf/bellinzona-go-and-run,CCH,Fri 28.08.2015,8,Bellinzona GO AND RUN,Running,2015
1867,http://services.datasport.com/2015/lauf/biel,CCH,Thu 11.06.2015 bisSat 13.06.2015,6,"Bieler Lauftage, Biel/Bienne",Running,2015
1868,http://services.datasport.com/2015/lauf/bielercross,CCH,Sun 08.11.2015,11,"Int. Bieler Cross, Biel-Bienne",Running,2015
1869,http://services.datasport.com/2015/lauf/birslauffr,CCH,Sat 28.03.2015,3,Birslauf Basel,Running,2015
1870,http://services.datasport.com/2015/lauf/blenio,CCH,Mon 06.04.2015,4,"Giro Media Blenio, Dongio",Running,2015
1871,http://services.datasport.com/2015/lauf/bluemlisalp,CCH,Sun 24.05.2015,5,"Blüemlisalp-Lauf, Reichenbach",Running,2015
1872,http://services.datasport.com/2015/lauf/bremgarten,CCH,Sun 18.10.2015,10,"Bremgartenlauf, Bremgarten b.Bern",Running,2015
1873,http://services.datasport.com/2015/lauf/brienzer,CCH,Sat 10.10.2015,10,"Brienzerseelauf, Bönigen",Running,2015
1874,http://services.datasport.com/2015/lauf/bruggelauf,CCH,Sun 16.08.2015,8,Basler Bruggelauf,Running,2015
1875,http://services.datasport.com/2015/lauf/buendner,CCH,Sat 11.04.2015,4,"Bündner Frühlingslauf, Domat / Ems",Running,2015
1876,http://services.datasport.com/2015/lauf/bueren,CCH,Sat 17.10.2015,10,"Bürenlauf, Büren an der Aare",Running,2015
1877,http://services.datasport.com/2015/lauf/burgdorf,CCH,Sat 12.09.2015,9,"Burgdorfer Stadtlauf, Burgdorf",Running,2015
1878,http://services.datasport.com/2015/lauf/carouge,CCH,Sat 26.09.2015,9,Run to Run de Carouge,Running,2015
1879,http://services.datasport.com/2015/lauf/chandolin,CCH,Sat 26.09.2015,9,"Les KM de Chando, Chandolin",Running,2015
1880,http://services.datasport.com/2015/lauf/chavannaise,CCH,Sun 06.09.2015,9,"Chavannaise, Chavannes-de-Bogis",Running,2015
1881,http://services.datasport.com/2015/lauf/chrischonalauf,CCH,Wed 24.06.2015,6,"Chrischonalauf, Riehen",Running,2015
1882,http://services.datasport.com/2015/lauf/collontrek,CCH,Sat 05.09.2015,9,"Collontrek, Bionaz (I) - Arolla (CH)",Running,2015
1883,http://services.datasport.com/2015/lauf/corrida,CCH,Sat 21.11.2015,11,"Corrida Bulloise, Bulle",Running,2015
1884,http://services.datasport.com/2015/lauf/cross-malcantone,CCH,Sun 18.01.2015,1,"Cross Malcantonese, Banco di Bedigliora",Running,2015
1885,http://services.datasport.com/2015/lauf/crossrun,CCH,Sun 30.08.2015,8,"crossrun, Therwil",Running,2015
1886,http://services.datasport.com/2015/lauf/cuorsadilrein,CCH,Sun 07.06.2015,6,"La Cuorsa dil Rein, Disentis",Running,2015
1887,http://services.datasport.com/2015/lauf/defivignoble,CCH,Wed 20.05.2015,5,"Défi du vignoble, Cully",Running,2015
1888,http://services.datasport.com/2015/lauf/derendingen,CCH,Fri 26.06.2015,6,"Derendinger Abendlauf, Derendingen",Running,2015
1889,http://services.datasport.com/2015/lauf/dreilaender,CCH,Sun 17.05.2015,5,"Dreiländer-Lauf, Basel",Running,2015
1890,http://services.datasport.com/2015/lauf/eiger-trail,CCH,Sat 18.07.2015+Sun 19.07.2015,7,"Eiger Ultra Trail, Grindelwald",Running,2015
1891,http://services.datasport.com/2015/lauf/emme,CCH,Wed 19.08.2015,8,Emmenlauf Utzenstorf,Running,2015
1892,http://services.datasport.com/2015/lauf/engadin,CCH,Sun 23.08.2015,8,"Engadiner Sommerlauf, Samedan",Running,2015
1893,http://services.datasport.com/2015/lauf/escalade,CCH,Sat 05.12.2015,12,"Course de l'Escalade, Genève",Running,2015
1894,http://services.datasport.com/2015/lauf/faido,CCH,Sat 30.05.2015,5,Faido Running Night,Running,2015
1895,http://services.datasport.com/2015/lauf/frauenfelder,CCH,Sun 15.11.2015,11,Frauenfelder,Running,2015
1896,http://services.datasport.com/2015/lauf/frauenlauf,CCH,Sun 14.06.2015,6,Schweizer Frauenlauf Bern,Running,2015
1897,http://services.datasport.com/2015/lauf/gempen,CCH,Wed 03.06.2015,6,"Gempenlauf, Dornach",Running,2015
1898,http://services.datasport.com/2015/lauf/gersau,CCH,Thu 31.12.2015,12,Silvesterlauf Gersau,Running,2015
1899,http://services.datasport.com/2015/lauf/gippingen,CCH,Thu 31.12.2015,12,Gippinger Stauseelauf,Running,2015
1900,http://services.datasport.com/2015/lauf/girolaghiamo,CCH,Sun 14.06.2015,6,"Girolaghiamo, Ponte Tresa",Running,2015
1901,http://services.datasport.com/2015/lauf/glacier3000,CCH,Sat 08.08.2015,8,"Glacier 3000 Run, Gstaad",Running,2015
1902,http://services.datasport.com/2015/lauf/glarus,CCH,Sat 24.10.2015,10,"Glarner Stadtlauf, Glarus",Running,2015
1903,http://services.datasport.com/2015/lauf/gletscherlauf,CCH,Sun 28.06.2015,6,"Aletsch-Halbmarathon, Bettmeralp",Running,2015
1904,http://services.datasport.com/2015/lauf/gossau,CCH,Sat 05.12.2015,12,Gossauer Weihnachtslauf,Running,2015
1905,http://services.datasport.com/2015/lauf/gurten,CCH,Sun 01.11.2015,11,"Gurtenclassic, Wabern",Running,2015
1906,http://services.datasport.com/2015/lauf/hallwil,CCH,Sat 10.10.2015,10,"Hallwilerseelauf, Beinwil am See",Running,2015
1907,http://services.datasport.com/2015/lauf/irontrail,CCH,Thu 13.08.2015 bisSat 15.08.2015,8,"Swiss IRONTRAIL, Davos",Running,2015
1908,http://services.datasport.com/2015/lauf/isst,CCH,Fri 13.11.2015,11,"ISST Division 1 Cross Country Championship 2015, Rüschlikon",Running,2015
1909,http://services.datasport.com/2015/lauf/jmprolog,CCH,Fri 11.09.2015,9,"Jungfrau Minirun + Minimarathon, Interlaken",Running,2015
1910,http://services.datasport.com/2015/lauf/jungfrau,CCH,Sat 12.09.2015,9,"Jungfrau-Marathon, Interlaken",Running,2015
1911,http://services.datasport.com/2015/lauf/kapoag,CCH,Wed 29.04.2015,4,10km-Lauf Kapo Aargau,Running,2015
1912,http://services.datasport.com/2015/lauf/kehrsatz,CCH,Sat 25.04.2015,4,"Chäsitzerlouf, Kehrsatz",Running,2015
1913,http://services.datasport.com/2015/lauf/kerzers,CCH,Sat 21.03.2015,3,Kerzerslauf,Running,2015
1914,http://services.datasport.com/2015/lauf/km20,CCH,Sat 25.04.2015,4,20km de Lausanne,Running,2015
1915,http://services.datasport.com/2015/lauf/kyburg,CCH,Sat 07.11.2015,11,"Kyburglauf, Kyburg",Running,2015
1916,http://services.datasport.com/2015/lauf/lamara,CCH,Sat 24.10.2015+Sun 25.10.2015,10,Lausanne Marathon,Running,2015
1917,http://services.datasport.com/2015/lauf/langenthal,CCH,Sat 14.11.2015,11,Langenthaler Stadtlauf,Running,2015
1918,http://services.datasport.com/2015/lauf/lauerzerseelauf,CCH,Fri 26.06.2015,6,"Lauerzerseelauf, Seewen SZ",Running,2015
1919,http://services.datasport.com/2015/lauf/laufen,CCH,Sat 27.06.2015,6,10-Meilen Laufen,Running,2015
1920,http://services.datasport.com/2015/lauf/lburger,CCH,Sat 30.05.2015,5,Lenzburger Lauf,Running,2015
1921,http://services.datasport.com/2015/lauf/liestal,CCH,Wed 26.08.2015,8,Liestaler Stadtlauf,Running,2015
1922,http://services.datasport.com/2015/lauf/lucerne,CCH,Sun 25.10.2015,10,"SwissCityMarathon - Lucerne, Luzern",Running,2015
1923,http://services.datasport.com/2015/lauf/lugano,CCH,Sun 26.04.2015,4,Walking Lugano,Running,2015
1924,http://services.datasport.com/2015/lauf/luzern,CCH,Sat 25.04.2015,4,Luzerner Stadtlauf,Running,2015
1925,http://services.datasport.com/2015/lauf/melser-seez,CCH,Sat 04.04.2015,4,"Melser Seez Halbmarathon, Mels",Running,2015
1926,http://services.datasport.com/2015/lauf/meyrin,CCH,Sat 28.11.2015,11,Foulées automnales de Meyrin,Running,2015
1927,http://services.datasport.com/2015/lauf/midnight,CCH,Sat 12.12.2015,12,"Christmas Midnight Run, Lausanne",Running,2015
1928,http://services.datasport.com/2015/lauf/montheysanne,CCH,Sun 23.08.2015,8,"La Montheysanne, Monthey",Running,2015
1929,http://services.datasport.com/2015/lauf/montreux,CCH,Sun 05.07.2015,7,Montreux - Les Rochers de Naye,Running,2015
1930,http://services.datasport.com/2015/lauf/morat,CCH,Sat 03.10.2015+Sun 04.10.2015,10,Morat-Fribourg,Running,2015
1931,http://services.datasport.com/2015/lauf/muensingen,CCH,Sat 08.08.2015,8,"Münsiger-Louf, Münsingen",Running,2015
1932,http://services.datasport.com/2015/lauf/muttenz,CCH,Sun 25.10.2015,10,Muttenzer Herbstlauf,Running,2015
1933,http://services.datasport.com/2015/lauf/neerach,CCH,Sun 20.09.2015,9,Neeracher Kinder- und Jugendlauf,Running,2015
1934,http://services.datasport.com/2015/lauf/neujahrsmarathon/,CCH,Thu 01.01.2015,1,"Neujahrsmarathon Zürich, Schlieren",Running,2015
1935,http://services.datasport.com/2015/lauf/nightrun-morges,CCH,Sat 14.11.2015,11,"Night Run Just for Smiles by Elite Group, Morges",Running,2015
1936,http://services.datasport.com/2015/lauf/noviodurun,CCH,Sat 31.10.2015,10,"Noviodurun, Nyon",Running,2015
1937,http://services.datasport.com/2015/lauf/payerne,CCH,Sun 01.03.2015,3,10km de Payerne,Running,2015
1938,http://services.datasport.com/2015/lauf/presinge,CCH,Sun 15.03.2015,3,Tour de Presinge,Running,2015
1939,http://services.datasport.com/2015/lauf/renens,CCH,Sat 26.09.2015,9,"1020 Run, Renens",Running,2015
1940,http://services.datasport.com/2015/lauf/reppischtallauf,CCH,Sun 25.01.2015,1,"Reppischtallauf, Stallikon",Running,2015
1941,http://services.datasport.com/2015/lauf/reuss,CCH,Sat 28.02.2015,2,ASICS Bremgarter Reusslauf,Running,2015
1942,http://services.datasport.com/2015/lauf/rheinfall,CCH,Sun 23.08.2015,8,"Rheinfall-Lauf, Neuhausen",Running,2015
1943,http://services.datasport.com/2015/lauf/rock-run-atzmaennig,CCH,Sat 22.08.2015,8,"Rock and Run Cross Challenge, Atzmännig",Running,2015
1944,http://services.datasport.com/2015/lauf/rotsee,CCH,Sat 18.04.2015,4,"Rotseelauf, Ebikon",Running,2015
1945,http://services.datasport.com/2015/lauf/runtothebeat,CCH,Sun 27.09.2015,9,IWB Basel Marathon,Running,2015
1946,http://services.datasport.com/2015/lauf/schloss,CCH,Sun 18.10.2015,10,Schlosslauf Rapperswil-Jona,Running,2015
1947,http://services.datasport.com/2015/lauf/semi-cote,CCH,Sun 13.09.2015,9,"Semi-Marathon de la Côte, Allaman-Nyon",Running,2015
1948,http://services.datasport.com/2015/lauf/semi-marathon-fribourg,CCH,Sun 07.06.2015,6,"Semi-Marathon Fribourg, Courtepin",Running,2015
1949,http://services.datasport.com/2015/lauf/semi-orbe,CCH,Sat 12.09.2015,9,"Semi-Marathon des Côtes de l'Orbe, Arnex-sur-Orbe",Running,2015
1950,http://services.datasport.com/2015/lauf/sempach,CCH,Sat 27.06.2015,6,Hellebardenlauf Sempach,Running,2015
1951,http://services.datasport.com/2015/lauf/sempacherseelauf,CCH,Sat 23.05.2015,5,"Sempacherseelauf, Sursee",Running,2015
1952,http://services.datasport.com/2015/lauf/sihltaler,CCH,Fri 01.05.2015,5,"Sihltaler Frühlingslauf, Gattikon",Running,2015
1953,http://services.datasport.com/2015/lauf/silvester,CCH,Sun 13.12.2015,12,"Zürcher Silvesterlauf, Zürich",Running,2015
1954,http://services.datasport.com/2015/lauf/sion,CCH,Sat 12.12.2015,12,Course Titzé de noël Sion,Running,2015
1955,http://services.datasport.com/2015/lauf/sm10km,CCH,Sat 28.03.2015,3,"SM/CS 10km Strasse/route + Volkslauf 10km, Uster",Running,2015
1956,http://services.datasport.com/2015/lauf/sommer-gommer,CCH,Sat 29.08.2015,8,"Sommer Gommerlauf, Ulrichen",Running,2015
1957,http://services.datasport.com/2015/lauf/stralugano,CCH,Sun 27.09.2015,9,"Stralugano, Lugano",Running,2015
1958,http://services.datasport.com/2015/lauf/swiss-management-run,CCH,Fri 21.08.2015,8,"Swiss Management Run, Arosa",Running,2015
1959,http://services.datasport.com/2015/lauf/switzerland,CCH,Sun 06.09.2015,9,"SWITZERLAND MARATHON light, Sarnen",Running,2015
1960,http://services.datasport.com/2015/lauf/tdpv-printanier/etape1,CCH,Wed 20.05.2015,5,"Tour du Pays de Vaud printanier #1, Moudon",Running,2015
1961,http://services.datasport.com/2015/lauf/tdpv-printanier/etape2,CCH,Wed 27.05.2015,5,"Tour du Pays de Vaud printanier #2, Champvent",Running,2015
1962,http://services.datasport.com/2015/lauf/tdpv-printanier/etape3,CCH,Wed 03.06.2015,6,"Tour du Pays de Vaud printanier #3, Nyon",Running,2015
1963,http://services.datasport.com/2015/lauf/tdpv-printanier/etape4,CCH,Wed 10.06.2015,6,"Tour du Pays de Vaud printanier #4, Yens",Running,2015
1964,http://services.datasport.com/2015/lauf/tdpv/etape1,CCH,Wed 12.08.2015,8,"Tour du Pays de Vaud #1, Penthaz",Running,2015
1965,http://services.datasport.com/2015/lauf/tdpv/etape2,CCH,Wed 19.08.2015,8,"Tour du Pays de Vaud #2, Mezières",Running,2015
1966,http://services.datasport.com/2015/lauf/tdpv/etape3,CCH,Wed 26.08.2015,8,"Tour du Pays de Vaud #3, Yverdon",Running,2015
1967,http://services.datasport.com/2015/lauf/tdpv/etape4,CCH,Wed 02.09.2015,9,"Tour du Pays de Vaud #4, La Sarraz",Running,2015
1968,http://services.datasport.com/2015/lauf/tdpv/etape5,CCH,Wed 09.09.2015,9,"Tour du Pays de Vaud #5, Chavornay",Running,2015
1969,http://services.datasport.com/2015/lauf/tdpv/etape6,CCH,Wed 16.09.2015,9,"Tour du Pays de Vaud #6, St. Prex",Running,2015
1970,http://services.datasport.com/2015/lauf/thunstadt,CCH,Sat 15.08.2015,8,"Thuner Stadtlauf, Thun",Running,2015
1971,http://services.datasport.com/2015/lauf/thyon,CCH,Sun 02.08.2015,8,"Course pédestre Thyon-Dixence, Thyon",Running,2015
1972,http://services.datasport.com/2015/lauf/toess,CCH,Tue 09.06.2015,6,"Töss-Stafette, Winterthur",Running,2015
1973,http://services.datasport.com/2015/lauf/tour-du-lac-de-joux,CCH,Sat 04.07.2015,7,"Tour du Lac de Joux, Le Sentier",Running,2015
1974,http://services.datasport.com/2015/lauf/traildm,CCH,Sat 19.09.2015,9,"Trail des Dents du Midi, Champéry",Running,2015
1975,http://services.datasport.com/2015/lauf/traines,CCH,Sat 18.04.2015,4,"Les Traine-Savates, Cheseaux-sur-Lausanne",Running,2015
1976,http://services.datasport.com/2015/lauf/transviamala,CCH,Sat 24.10.2015+Sun 25.10.2015,10,Transruinaulta Trailmarathon / Transviamala Ilanz-Thusis-Donat,Running,2015
1977,http://services.datasport.com/2015/lauf/trotteuse,CCH,Sat 12.12.2015,12,"La Trotteuse-Tissot, La Chaux-de-Fonds",Running,2015
1978,http://services.datasport.com/2015/lauf/vidy-lakeshore,CCH,Sun 20.09.2015,9,"Vidy Lakeshore Run, Lausanne",Running,2015
1979,http://services.datasport.com/2015/lauf/vullyrun,CCH,Sat 22.08.2015,8,"VullyRun, Salavaux/Vully",Running,2015
1980,http://services.datasport.com/2015/lauf/wallisellen,CCH,Sun 01.11.2015,11,"Walliseller Lauf, Wallisellen",Running,2015
1981,http://services.datasport.com/2015/lauf/willisau,CCH,Sat 19.09.2015,9,"Willisauer Lauf, Willisau",Running,2015
1982,http://services.datasport.com/2015/lauf/winterthur,CCH,Sun 31.05.2015,5,Winterthur Marathon,Running,2015
1983,http://services.datasport.com/2015/lauf/zermattmarathon,CCH,Sat 04.07.2015,7,"Zermatt Marathon, Zermatt",Running,2015
1984,http://services.datasport.com/2015/lauf/zinal,CCH,Sun 09.08.2015,8,"Sierre-Zinal, Sierre",Running,2015
1985,http://services.datasport.com/2015/lauf/zofinger,CCH,Sat 16.05.2015,5,"Zofinger Stadtlauf, Zofingen",Running,2015
1986,http://services.datasport.com/2015/lauf/zuerich,CCH,Sun 19.04.2015,4,"Zürich Marathon, Teamrun und Cityrun",Running,2015
1987,http://services.datasport.com/2015/tri/inferno,CCH,Sat 22.08.2015,8,"Inferno Halbmarathon, Mürren",Running,2015
1988,http://services.datasport.com/2015/zkb/affoltern,CCH,Sat 29.08.2015,8,Türlerseelauf Affoltern am Albis,Running,2015
1989,http://services.datasport.com/2015/zkb/bachtel,CCH,Sun 28.06.2015,6,"Geländelauf am Bachtel, Dürnten",Running,2015
1990,http://services.datasport.com/2015/zkb/flughafen,CCH,Thu 14.05.2015,5,"Flughafenlauf, Kloten",Running,2015
1991,http://services.datasport.com/2015/zkb/gpduebendorf,CCH,Sat 11.04.2015,4,GP der Stadt Dübendorf,Running,2015
1992,http://services.datasport.com/2015/zkb/maennedorf,CCH,Sat 28.03.2015,3,Männedörfler Waldlauf,Running,2015
1993,http://services.datasport.com/2015/zkb/pfaeffiker,CCH,Sun 27.09.2015,9,"Pfäffikerseelauf, Wetzikon",Running,2015
1994,http://services.datasport.com/2015/zkb/rueti,CCH,Sat 12.09.2015,9,"Rütilauf, Rüti ZH",Running,2015
