,catégorie,rang,nom,an,temps
460,SH2,196.0,Mor,,1900-01-01 01:35:29.300000
461,K1,80.0,Mor,,1900-01-01 00:25:49.200000
462,MH1,140.0,Mor,,1900-01-01 04:14:54.300000
463,SH2,76.0,Mor,,1900-01-01 01:25:52.200000
464,QH4,114.0,Mor,,1900-01-01 01:54:24.900000
465,SH4,84.0,Mor,,1900-01-01 01:42:06
466,SH4,184.0,Mor,,1900-01-01 01:56:57.200000
467,MH4,25.0,Mor,,1900-01-01 03:22:22.600000
468,MH2,123.0,Mor,,1900-01-01 03:15:32.500000
469,MH2,173.0,Mor,,1900-01-01 03:25:26.100000
470,SH2,341.0,Mor,,1900-01-01 01:47:47.600000
471,QH3,154.0,Mos,,1900-01-01 00:53:50.800000
472,SH3,82.0,Mos,,1900-01-01 01:32:14.100000
473,QH2,68.0,Mos,,1900-01-01 00:42:22.700000
474,QH2,9.0,Mos,,1900-01-01 00:34:50.200000
475,SH4,187.0,Mos,,1900-01-01 01:57:25
476,SH4,124.0,Mos,,1900-01-01 01:45:54.800000
477,MH1,111.0,Mos,,1900-01-01 03:56:05.400000
478,MD3,31.0,Mos,,1900-01-01 04:09:00.100000
479,SD1,24.0,Mos,,1900-01-01 01:46:14.400000
480,SH1,191.0,Mos,,1900-01-01 02:01:29.700000
481,RH,64.0,Mot,,1900-01-01 00:53:02.600000
482,QD1,62.0,Mot,,1900-01-01 00:51:00.600000
483,SH2,203.0,Mot,,1900-01-01 01:35:46.900000
484,K3,91.0,Mot,,1900-01-01 00:20:56.100000
485,K6,35.0,Mot,,1900-01-01 00:25:56.900000
486,K4,47.0,Mot,,1900-01-01 00:18:20.800000
487,SH3,321.0,Mot,,1900-01-01 01:53:33.800000
488,K4,14.0,Mot,,1900-01-01 00:16:15.100000
489,QH2,145.0,Mot,,1900-01-01 00:47:06.100000
490,K7,45.0,Mot,,1900-01-01 00:22:21.300000
491,SD2,3.0,Mot,,1900-01-01 01:23:14.900000
492,SH2,418.0,Mou,,1900-01-01 02:00:43.500000
493,MH3,71.0,Mou,,1900-01-01 03:18:32.500000
494,MH3,103.0,Mou,,1900-01-01 03:23:26.900000
495,QD3,107.0,Mou,,1900-01-01 01:09:30.500000
496,SD1,38.0,Mou,,1900-01-01 01:51:35.300000
497,K1,20.0,Mou,,1900-01-01 00:20:28.700000
498,SH3,125.0,Mov,,1900-01-01 01:36:24.300000
499,K2,35.0,Mud,,1900-01-01 00:19:07.800000
500,QH1,30.0,Mue,,1900-01-01 00:38:49.900000
501,MH2,264.0,Mue,,1900-01-01 03:38:54.700000
502,MD3,5.0,Mue,,1900-01-01 03:29:09.300000
503,QH1,10.0,Mue,,1900-01-01 00:35:58.200000
504,QD2,165.0,Mue,,1900-01-01 01:03:12.700000
505,SH1,50.0,Mue,,1900-01-01 01:28:46.300000
506,SH3,60.0,Mue,,1900-01-01 01:29:28.500000
507,FH,3.0,Mue,,1900-01-01 00:49:22.100000
508,SH1,60.0,Mue,,1900-01-01 01:30:46.300000
509,MH4,6.0,Mue,,1900-01-01 03:05:48.400000
510,FH,4.0,Mue,,1900-01-01 00:53:14.800000
511,SD1,6.0,Mue,,1900-01-01 01:32:22.700000
512,SD3,38.0,Mue,,1900-01-01 01:50:54.600000
513,SD3,106.0,Mue,,1900-01-01 02:21:53.800000
514,MD2,29.0,Mue,,1900-01-01 03:45:39.700000
515,K8,23.0,Mue,,1900-01-01 00:19:55.600000
516,MH2,189.0,Mue,,1900-01-01 03:27:02.600000
517,SH4,150.0,Mue,,1900-01-01 01:50:57
518,QH2,34.0,Mue,,1900-01-01 00:39:00.500000
519,MH2,414.0,Mue,,1900-01-01 04:26:17.600000
520,MH2,259.0,Mue,,1900-01-01 03:38:15.300000
521,MH3,199.0,Mue,,1900-01-01 03:40:25.400000
522,MH1,45.0,Muh,,1900-01-01 03:15:41.400000
523,K5,20.0,Muj,,1900-01-01 00:20:41.600000
524,RH,107.0,Muj,,1900-01-01 01:00:27.400000
525,RD,36.0,Mul,,1900-01-01 01:14:09.600000
526,SH3,16.0,Mul,,1900-01-01 01:21:40.200000
527,MH2,195.0,Mul,,1900-01-01 03:28:02
528,K2,42.0,Mul,,1900-01-01 00:19:18.600000
529,K3,40.0,Mul,,1900-01-01 00:18:25.300000
530,MH3,32.0,Mul,,1900-01-01 03:06:53.900000
531,SH4,123.0,Mul,,1900-01-01 01:45:47.100000
532,SH2,113.0,Mul,,1900-01-01 01:29:17.900000
533,K10,17.0,Mun,,1900-01-01 00:22:59.800000
534,SH3,225.0,Mun,,1900-01-01 01:44:23.800000
535,QH1,140.0,Mun,,1900-01-01 00:47:16.600000
536,MH2,331.0,Mur,,1900-01-01 03:51:40.700000
537,K4,53.0,Mur,,1900-01-01 00:18:39.900000
538,SH1,90.0,Mur,,1900-01-01 01:34:32.600000
539,SH4,134.0,Mur,,1900-01-01 01:47:48.600000
540,SH3,107.0,Mur,,1900-01-01 01:35:23.900000
541,SH1,135.0,Mur,,1900-01-01 01:43:06.600000
542,K7,32.0,Mur,,1900-01-01 00:21:14.700000
543,K8,57.0,Mur,,1900-01-01 00:22:53.200000
544,QD2,169.0,Mur,,1900-01-01 01:05:04.200000
545,QH2,183.0,Mur,,1900-01-01 00:49:23.700000
546,QH1,18.0,Mur,,1900-01-01 00:37:40.500000
547,K6,37.0,Mus,,1900-01-01 00:26:55.800000
548,K7,77.0,Mus,,1900-01-01 00:26:50.300000
549,SH4,42.0,Mus,,1900-01-01 01:35:25.700000
550,SH2,208.0,Mut,,1900-01-01 01:36:08.200000
0,MH4,62.0,Kae,,1900-01-01 03:37:52.500000
1,SH1,57.0,Kae,,1900-01-01 01:30:31.500000
2,SD2,53.0,Kae,,1900-01-01 01:50:24
3,QD1,119.0,Kae,,1900-01-01 00:59:07.100000
4,MH2,7.0,Kag,,1900-01-01 02:35:01.200000
5,K7,27.0,Kah,,1900-01-01 00:20:42.300000
6,K1,6.0,Kah,,1900-01-01 00:18:39.700000
7,SH2,27.0,Kah,,1900-01-01 01:18:46.200000
8,MH3,250.0,Kal,,1900-01-01 03:50:04.900000
9,QH3,105.0,Kal,,1900-01-01 00:48:52.200000
10,MH2,292.0,Kal,,1900-01-01 03:44:28.900000
11,QH2,129.0,Kal,,1900-01-01 00:46:08.400000
12,MH2,1.0,Kal,,1900-01-01 02:17:14.700000
13,QH2,84.0,Kal,,1900-01-01 00:43:44.800000
14,MD3,26.0,Kal,,1900-01-01 04:02:00
15,MH2,155.0,Kam,,1900-01-01 03:22:00.600000
16,SD3,60.0,Kam,,1900-01-01 01:56:29.200000
17,QH1,191.0,Kam,,1900-01-01 00:53:16.300000
18,MH3,374.0,Kan,,1900-01-01 04:42:12.700000
19,QD2,101.0,Kap,,1900-01-01 00:56:45.700000
20,MH2,354.0,Kap,,1900-01-01 03:58:22
21,K4,32.0,Kap,,1900-01-01 00:17:28
22,MH3,357.0,Kap,,1900-01-01 04:26:02
23,MH2,371.0,Kar,,1900-01-01 04:01:31
24,QD2,111.0,Kar,,1900-01-01 00:57:43.600000
25,SH1,119.0,Kar,,1900-01-01 01:39:53.300000
26,SD2,65.0,Kas,,1900-01-01 01:54:39.700000
27,MH4,207.0,Kas,,1900-01-01 05:11:46.400000
28,MH4,66.0,Kat,,1900-01-01 03:40:25.100000
29,SH2,270.0,Kau,,1900-01-01 01:40:44.400000
30,QH3,127.0,Kau,,1900-01-01 00:50:30.200000
31,FH,11.0,Kau,,1900-01-01 01:20:25.400000
32,MD4,14.0,Kaw,,1900-01-01 04:25:37.400000
33,SH2,359.0,Kay,,1900-01-01 01:50:08.100000
34,SH2,209.0,Kay,,1900-01-01 01:36:10.700000
35,MD2,1.0,Kaz,,1900-01-01 02:37:34.900000
36,MH3,203.0,Kee,,1900-01-01 03:40:47.500000
37,QH2,45.0,Kel,,1900-01-01 00:40:01.800000
38,QH1,169.0,Kel,,1900-01-01 00:50:19.600000
39,MH2,85.0,Kel,,1900-01-01 03:08:03.600000
40,SH3,222.0,Kel,,1900-01-01 01:44:13.700000
41,SD2,123.0,Kel,,1900-01-01 02:08:40.400000
42,QD3,38.0,Kel,,1900-01-01 00:54:58
43,MD4,9.0,Kel,,1900-01-01 04:14:14.700000
44,SH2,313.0,Kel,,1900-01-01 01:44:24.200000
45,MH4,153.0,Kel,,1900-01-01 04:15:21.800000
46,MH2,307.0,Kel,,1900-01-01 03:46:46.100000
47,MH3,211.0,Kel,,1900-01-01 03:42:03.800000
48,MH4,101.0,Kel,,1900-01-01 03:53:07.300000
49,MH3,289.0,Kel,,1900-01-01 03:57:41.200000
50,SH1,137.0,Kel,,1900-01-01 01:43:22.600000
51,MH1,4.0,Kem,,1900-01-01 02:16:49
52,FH,10.0,Ken,,1900-01-01 01:15:32.900000
53,K10,21.0,Ken,,1900-01-01 00:35:17.300000
54,SH2,365.0,Ken,,1900-01-01 01:51:04.200000
55,SH2,325.0,Ken,,1900-01-01 01:45:19.200000
56,SH3,335.0,Ken,,1900-01-01 01:56:22.300000
57,MH2,364.0,Ker,,1900-01-01 03:59:57.700000
58,SH1,127.0,Ker,,1900-01-01 01:41:11.500000
59,MH2,44.0,Kes,,1900-01-01 02:57:51.300000
60,MH3,243.0,Kha,,1900-01-01 03:48:22.300000
61,SD4,36.0,Kha,,1900-01-01 02:25:34.700000
62,MH4,179.0,Kid,,1900-01-01 04:35:54.600000
63,SH2,343.0,Kie,,1900-01-01 01:48:08.900000
64,QH1,128.0,Kie,,1900-01-01 00:45:29.800000
65,MH3,318.0,Kie,,1900-01-01 04:04:16.300000
66,QD1,81.0,Kil,,1900-01-01 00:55:07.200000
67,QD1,146.0,Kim,,1900-01-01 01:08:09.500000
68,MD4,12.0,Kim,,1900-01-01 04:24:29.100000
69,MH2,27.0,Kin,,1900-01-01 02:52:40.700000
70,QD1,94.0,Kin,,1900-01-01 00:56:12
71,SH3,196.0,Kin,,1900-01-01 01:42:40.800000
72,SD3,71.0,Kin,,1900-01-01 01:59:41.500000
73,SH3,214.0,Kir,,1900-01-01 01:43:41.800000
74,SH3,374.0,Kir,,1900-01-01 02:05:52.100000
75,QD2,16.0,Kis,,1900-01-01 00:46:51.800000
76,QH2,196.0,Kis,,1900-01-01 00:50:17.100000
77,SD3,53.0,Kla,,1900-01-01 01:54:53.300000
78,QD1,92.0,Kla,,1900-01-01 00:55:54.800000
79,SH2,160.0,Kla,,1900-01-01 01:33:06.500000
80,SH3,139.0,Kla,,1900-01-01 01:37:18.700000
81,QH4,26.0,Kla,,1900-01-01 00:47:10
82,MD1,17.0,Kle,,1900-01-01 03:48:30.400000
83,SD1,68.0,Kli,,1900-01-01 02:05:13.300000
84,SH1,139.0,Klo,,1900-01-01 01:44:25.600000
85,QH2,5.0,Klo,,1900-01-01 00:33:38.600000
86,QD1,29.0,Kne,,1900-01-01 00:46:21.700000
87,SH2,351.0,Kno,,1900-01-01 01:49:16.600000
88,SH2,319.0,Knu,,1900-01-01 01:44:51
89,K9,39.0,Knu,,1900-01-01 00:23:54.700000
90,SH3,223.0,Kob,,1900-01-01 01:44:14.500000
91,MH4,70.0,Koc,,1900-01-01 03:41:38.100000
92,QH2,217.0,Koe,,1900-01-01 00:52:20.500000
93,QD2,137.0,Koe,,1900-01-01 00:59:32.100000
94,MH1,118.0,Koe,,1900-01-01 04:00:20.500000
95,QD2,119.0,Koe,,1900-01-01 00:58:23.800000
96,QH2,125.0,Koe,,1900-01-01 00:45:58
97,QD1,97.0,Koe,,1900-01-01 00:56:33.900000
98,MH1,22.0,Kog,,1900-01-01 02:55:51.200000
99,SH3,331.0,Kog,,1900-01-01 01:55:55.200000
100,MH4,88.0,Koh,,1900-01-01 03:50:08
101,MH1,14.0,Koh,,1900-01-01 02:48:11.200000
102,QH3,182.0,Koh,,1900-01-01 00:58:02.600000
103,SH3,132.0,Koh,,1900-01-01 01:36:43.800000
104,QH3,88.0,Koh,,1900-01-01 00:47:42.500000
105,MH1,119.0,Koi,,1900-01-01 04:01:02.900000
106,MH2,284.0,Koi,,1900-01-01 03:43:16.400000
107,QH2,148.0,Kol,,1900-01-01 00:47:12.200000
108,SH2,375.0,Kol,,1900-01-01 01:53:26.800000
109,QH2,10.0,Kol,,1900-01-01 00:34:55.100000
110,SH2,429.0,Kol,,1900-01-01 02:03:42.600000
111,QH4,6.0,Kol,,1900-01-01 00:41:35.700000
112,SH3,31.0,Kol,,1900-01-01 01:25:01
113,MH4,194.0,Kon,,1900-01-01 04:51:59.700000
114,QD1,132.0,Kon,,1900-01-01 01:02:19.800000
115,RD,49.0,Kop,,1900-01-01 01:21:30
116,QD1,19.0,Kot,,1900-01-01 00:44:17.200000
117,QH1,53.0,Kot,,1900-01-01 00:40:18.500000
118,SH2,192.0,Kot,,1900-01-01 01:34:59.300000
119,K4,34.0,Kou,,1900-01-01 00:17:34.600000
120,K1,15.0,Kou,,1900-01-01 00:19:59.500000
121,MH3,11.0,Kou,,1900-01-01 02:54:33.300000
122,SH3,243.0,Kra,,1900-01-01 01:45:52.900000
123,QH2,210.0,Kra,,1900-01-01 00:51:42.200000
124,SH2,317.0,Kra,,1900-01-01 01:44:48.500000
125,SH3,286.0,Kra,,1900-01-01 01:49:24.600000
126,SH3,172.0,Kra,,1900-01-01 01:40:49.800000
127,MH3,12.0,Kra,,1900-01-01 02:54:35
128,K3,36.0,Kra,,1900-01-01 00:18:12
129,QH1,69.0,Kra,,1900-01-01 00:42:06.400000
130,RH,19.0,Kre,,1900-01-01 00:43:03.200000
131,RH,44.0,Kre,,1900-01-01 00:48:47.300000
132,SH4,126.0,Kre,,1900-01-01 01:46:11.300000
133,QD2,1.0,Kri,,1900-01-01 00:34:56.600000
134,MH3,31.0,Kro,,1900-01-01 03:06:00.200000
135,RH,76.0,Kro,,1900-01-01 00:53:59
136,QD1,15.0,Kro,,1900-01-01 00:43:58.600000
137,K4,26.0,Kru,,1900-01-01 00:16:59.200000
138,MH3,49.0,Kru,,1900-01-01 03:11:59.700000
139,MH3,107.0,Kru,,1900-01-01 03:24:36.800000
140,MH2,424.0,Kru,,1900-01-01 04:33:37.900000
141,SH1,206.0,Kub,,1900-01-01 02:27:24.100000
142,K3,60.0,Kue,,1900-01-01 00:18:59.400000
143,QD3,70.0,Kue,,1900-01-01 00:58:58.300000
144,QH1,103.0,Kue,,1900-01-01 00:44:12.400000
145,QD1,156.0,Kue,,1900-01-01 01:18:14.900000
146,K2,74.0,Kue,,1900-01-01 00:21:19.300000
147,QH3,153.0,Kuh,,1900-01-01 00:53:39.200000
148,QD2,151.0,Kuh,,1900-01-01 01:01:33.700000
149,MH3,386.0,Kul,,1900-01-01 04:50:30.200000
150,SH4,209.0,Kul,,1900-01-01 02:02:27.600000
151,K8,58.0,Kul,,1900-01-01 00:22:54.600000
152,MH1,141.0,Kul,,1900-01-01 04:15:35.800000
153,QD1,131.0,Kum,,1900-01-01 01:02:16.600000
154,MH4,181.0,Kum,,1900-01-01 04:38:23.600000
155,MH3,273.0,Kum,,1900-01-01 03:55:15.400000
156,MH4,175.0,Kum,,1900-01-01 04:31:09.700000
157,SD3,113.0,Kum,,1900-01-01 02:26:15.100000
158,QH2,88.0,Kun,,1900-01-01 00:44:11.800000
159,RH,150.0,Kun,,1900-01-01 01:15:10.100000
160,SD3,96.0,Kun,,1900-01-01 02:10:51.300000
161,MH1,108.0,Kun,,1900-01-01 03:54:52.100000
162,MD1,16.0,Kun,,1900-01-01 03:48:25.100000
163,MH2,231.0,Kun,,1900-01-01 03:33:11.600000
164,MH3,34.0,Kuo,,1900-01-01 03:07:25.900000
165,QH4,83.0,Kur,,1900-01-01 00:56:23.200000
166,SH4,177.0,Kus,,1900-01-01 01:55:39.300000
167,SH2,90.0,Kus,,1900-01-01 01:27:17.100000
168,MH3,79.0,Kuy,,1900-01-01 03:19:38.400000
0,SH2,202.0,Laa,-9223372036854775808,1900-01-01 01:35:43.500000
1,SH3,387.0,Lac,-9223372036854775808,1900-01-01 02:09:52
2,MH3,82.0,Lac,-9223372036854775808,1900-01-01 03:19:52.300000
3,K10,4.0,Lac,-9223372036854775808,1900-01-01 00:17:24.200000
4,MH4,29.0,Lac,-9223372036854775808,1900-01-01 03:24:48.700000
5,SD2,111.0,Lac,-9223372036854775808,1900-01-01 02:05:36.900000
6,QD3,98.0,Lac,-9223372036854775808,1900-01-01 01:05:45.900000
7,SH1,163.0,Lac,-9223372036854775808,1900-01-01 01:49:53.700000
8,SH3,282.0,Lac,-9223372036854775808,1900-01-01 01:49:14.800000
9,SH2,406.0,Lae,-9223372036854775808,1900-01-01 01:57:28.600000
10,SH1,138.0,Lae,-9223372036854775808,1900-01-01 01:44:05.100000
11,MH3,86.0,Lae,-9223372036854775808,1900-01-01 03:20:32.200000
12,SH1,88.0,Lae,-9223372036854775808,1900-01-01 01:34:13
13,QH1,94.0,Laf,-9223372036854775808,1900-01-01 00:43:53.500000
14,SD2,77.0,Lag,-9223372036854775808,1900-01-01 01:58:04.300000
15,SD2,26.0,Lah,-9223372036854775808,1900-01-01 01:43:54.800000
16,SH3,195.0,Lai,-9223372036854775808,1900-01-01 01:42:38
17,MH1,7.0,Lal,-9223372036854775808,1900-01-01 02:18:24.600000
18,SH4,189.0,Lal,-9223372036854775808,1900-01-01 01:57:57.100000
19,K5,11.0,Lam,-9223372036854775808,1900-01-01 00:17:43.400000
20,QH1,39.0,Lam,-9223372036854775808,1900-01-01 00:39:31.700000
21,SH3,270.0,Lam,-9223372036854775808,1900-01-01 01:48:21.500000
22,QH3,42.0,Lam,-9223372036854775808,1900-01-01 00:42:34.800000
23,QD1,28.0,Lam,-9223372036854775808,1900-01-01 00:46:10.900000
24,QH1,131.0,Lam,-9223372036854775808,1900-01-01 00:46:11.300000
25,SD2,47.0,Lam,-9223372036854775808,1900-01-01 01:47:52.100000
26,K7,12.0,Lam,-9223372036854775808,1900-01-01 00:19:06.100000
27,MH3,218.0,Lam,-9223372036854775808,1900-01-01 03:43:10.100000
28,SD1,7.0,Lan,-9223372036854775808,1900-01-01 01:32:33.600000
29,QH4,48.0,Lan,-9223372036854775808,1900-01-01 00:50:34
30,QH3,28.0,Lan,-9223372036854775808,1900-01-01 00:40:09.100000
31,MH2,423.0,Lan,-9223372036854775808,1900-01-01 04:33:18.800000
32,MH3,180.0,Lan,-9223372036854775808,1900-01-01 03:37:04.600000
33,SH2,127.0,Lan,-9223372036854775808,1900-01-01 01:30:00.400000
34,K6,1.0,Lan,-9223372036854775808,1900-01-01 00:16:44.900000
35,K3,3.0,Lan,-9223372036854775808,1900-01-01 00:15:29.900000
36,SH4,89.0,Lan,-9223372036854775808,1900-01-01 01:42:39.300000
37,QH2,41.0,Lan,-9223372036854775808,1900-01-01 00:39:31.400000
38,MH4,201.0,Lan,-9223372036854775808,1900-01-01 05:01:19.900000
39,SH3,72.0,Lan,-9223372036854775808,1900-01-01 01:31:17.200000
40,SH1,16.0,Lan,-9223372036854775808,1900-01-01 01:19:17.500000
41,MD3,18.0,Lan,-9223372036854775808,1900-01-01 03:48:47.500000
42,SD1,51.0,Lan,-9223372036854775808,1900-01-01 01:56:10.100000
43,SH1,68.0,Lan,-9223372036854775808,1900-01-01 01:31:30.200000
44,QH1,124.0,Lap,-9223372036854775808,1900-01-01 00:45:24.100000
45,RH,46.0,Lar,-9223372036854775808,1900-01-01 00:48:51.200000
46,SD3,3.0,Lar,-9223372036854775808,1900-01-01 01:29:27
47,K6,5.0,Lar,-9223372036854775808,1900-01-01 00:19:33
48,K8,68.0,Lar,-9223372036854775808,1900-01-01 00:23:59.300000
49,MH2,320.0,Lar,-9223372036854775808,1900-01-01 03:49:29.900000
50,MH3,47.0,Lar,-9223372036854775808,1900-01-01 03:11:43.500000
51,MH4,117.0,Lar,-9223372036854775808,1900-01-01 04:00:54
52,SD2,19.0,Las,-9223372036854775808,1900-01-01 01:40:49.600000
53,SH2,198.0,Lat,-9223372036854775808,1900-01-01 01:35:31.200000
54,MH2,410.0,Lau,-9223372036854775808,1900-01-01 04:21:21.400000
55,MH4,39.0,Lau,-9223372036854775808,1900-01-01 03:32:44.300000
56,MH1,23.0,Lau,-9223372036854775808,1900-01-01 02:57:18.400000
57,QH2,38.0,Lau,-9223372036854775808,1900-01-01 00:39:12.200000
58,MH3,90.0,Lau,-9223372036854775808,1900-01-01 03:21:31.500000
59,MH1,163.0,Lau,-9223372036854775808,1900-01-01 05:10:58.900000
60,SH1,177.0,Lau,-9223372036854775808,1900-01-01 01:55:12.400000
61,MH2,294.0,Lau,-9223372036854775808,1900-01-01 03:44:36.500000
62,QH1,160.0,Lau,-9223372036854775808,1900-01-01 00:49:23.900000
63,QH3,67.0,Lau,-9223372036854775808,1900-01-01 00:45:20
64,K3,51.0,Lau,-9223372036854775808,1900-01-01 00:18:46.300000
65,MH3,75.0,Lau,-9223372036854775808,1900-01-01 03:19:21.100000
66,MH1,147.0,Lau,-9223372036854775808,1900-01-01 04:24:36.200000
67,QH2,12.0,Lau,-9223372036854775808,1900-01-01 00:35:22.700000
68,QH4,86.0,Lau,-9223372036854775808,1900-01-01 00:56:39.400000
69,QH2,20.0,Lau,-9223372036854775808,1900-01-01 00:36:51.400000
70,QD2,10.0,Lau,-9223372036854775808,1900-01-01 00:44:39.100000
71,RJG,2.0,Lau,-9223372036854775808,1900-01-01 00:40:48.400000
72,RH,47.0,Lau,-9223372036854775808,1900-01-01 00:49:35.200000
73,K2,16.0,Lau,-9223372036854775808,1900-01-01 00:18:31.200000
74,QH4,51.0,Lau,-9223372036854775808,1900-01-01 00:50:48.600000
75,SH3,108.0,Lau,-9223372036854775808,1900-01-01 01:35:24.800000
76,SD2,99.0,Lav,-9223372036854775808,1900-01-01 02:01:56.700000
77,MH3,365.0,Lav,-9223372036854775808,1900-01-01 04:30:16.100000
78,QH4,55.0,Lav,-9223372036854775808,1900-01-01 00:51:23
79,K7,90.0,Lav,-9223372036854775808,1900-01-01 00:29:02.900000
80,K1,52.0,Lav,-9223372036854775808,1900-01-01 00:22:52.900000
81,SH2,7.0,Lav,-9223372036854775808,1900-01-01 01:13:49.100000
82,MH2,367.0,Lav,-9223372036854775808,1900-01-01 04:00:26.900000
83,SH2,151.0,Law,-9223372036854775808,1900-01-01 01:32:06.300000
84,MH2,145.0,Laz,-9223372036854775808,1900-01-01 03:20:42
85,K2,40.0,Laz,-9223372036854775808,1900-01-01 00:19:16.300000
86,K1,49.0,Laz,-9223372036854775808,1900-01-01 00:22:43.400000
87,MH4,35.0,Laz,-9223372036854775808,1900-01-01 03:29:14.300000
88,QH3,169.0,Le,-9223372036854775808,1900-01-01 00:56:03.500000
89,MD3,13.0,Le,-9223372036854775808,1900-01-01 03:39:39.600000
90,SH3,311.0,Le,-9223372036854775808,1900-01-01 01:52:21.500000
91,MH1,117.0,Le,-9223372036854775808,1900-01-01 03:59:59.800000
92,MH3,325.0,Le,-9223372036854775808,1900-01-01 04:07:14.100000
93,MH4,11.0,Le,-9223372036854775808,1900-01-01 03:14:02.400000
94,SH2,187.0,Le,-9223372036854775808,1900-01-01 01:34:28
95,MH3,155.0,Le,-9223372036854775808,1900-01-01 03:32:53.200000
96,QD3,90.0,Le,-9223372036854775808,1900-01-01 01:03:07.700000
97,MH2,144.0,Le,-9223372036854775808,1900-01-01 03:20:39.700000
98,QD3,99.0,Le,-9223372036854775808,1900-01-01 01:06:17.700000
99,MH3,76.0,Le,-9223372036854775808,1900-01-01 03:19:33.100000
100,QH3,96.0,Le,-9223372036854775808,1900-01-01 00:48:09.400000
101,QH4,76.0,Lea,-9223372036854775808,1900-01-01 00:54:42.200000
102,MH2,165.0,Leb,-9223372036854775808,1900-01-01 03:23:55.900000
103,SH1,53.0,Leb,-9223372036854775808,1900-01-01 01:29:26
104,QH2,255.0,Leb,-9223372036854775808,1900-01-01 00:57:20
105,MH4,180.0,Lec,-9223372036854775808,1900-01-01 04:37:23.700000
106,RH,33.0,Led,-9223372036854775808,1900-01-01 00:46:57.200000
107,SD1,42.0,Led,-9223372036854775808,1900-01-01 01:53:26.400000
108,K1,45.0,Led,-9223372036854775808,1900-01-01 00:22:20.500000
109,SH4,233.0,Lee,-9223372036854775808,1900-01-01 02:16:47.300000
110,MD4,19.0,Lee,-9223372036854775808,1900-01-01 04:45:03.300000
111,MH2,426.0,Lee,-9223372036854775808,1900-01-01 04:34:07.800000
112,SH3,379.0,Lef,-9223372036854775808,1900-01-01 02:07:06.400000
113,RH,122.0,Lef,-9223372036854775808,1900-01-01 01:05:58.100000
114,QH2,85.0,Leh,-9223372036854775808,1900-01-01 00:43:50.500000
115,MH1,64.0,Leh,-9223372036854775808,1900-01-01 03:31:58
116,QD2,81.0,Lei,-9223372036854775808,1900-01-01 00:54:48.300000
117,K1,63.0,Lei,-9223372036854775808,1900-01-01 00:23:57.900000
118,QD2,182.0,Lei,-9223372036854775808,1900-01-01 01:07:06.100000
119,K1,105.0,Lei,-9223372036854775808,1900-01-01 00:29:22.500000
120,SH3,385.0,Lei,-9223372036854775808,1900-01-01 02:09:32.300000
121,K3,32.0,Lel,-9223372036854775808,1900-01-01 00:17:56.100000
122,SD3,44.0,Lem,-9223372036854775808,1900-01-01 01:51:31.700000
123,MH3,93.0,Lem,-9223372036854775808,1900-01-01 03:21:58.100000
124,QH4,50.0,Lem,-9223372036854775808,1900-01-01 00:50:46.400000
125,QH2,112.0,Len,-9223372036854775808,1900-01-01 00:45:16.900000
126,QH1,55.0,Len,-9223372036854775808,1900-01-01 00:40:34.100000
127,SH3,279.0,Len,-9223372036854775808,1900-01-01 01:49:10.700000
128,QD2,42.0,Lep,-9223372036854775808,1900-01-01 00:51:19.600000
129,MH3,366.0,Ler,-9223372036854775808,1900-01-01 04:30:33.900000
130,QH4,25.0,Ler,-9223372036854775808,1900-01-01 00:47:01.800000
131,K4,39.0,Ler,-9223372036854775808,1900-01-01 00:17:48.800000
132,QD2,35.0,Ler,-9223372036854775808,1900-01-01 00:50:57.800000
133,RH,3.0,Ler,-9223372036854775808,1900-01-01 00:37:36.100000
134,MH2,73.0,Ler,-9223372036854775808,1900-01-01 03:04:34.800000
135,MH2,143.0,Ler,-9223372036854775808,1900-01-01 03:20:13
136,SD2,60.0,Ler,-9223372036854775808,1900-01-01 01:53:09.700000
137,QH2,188.0,Ler,-9223372036854775808,1900-01-01 00:49:37.300000
138,K5,18.0,Let,-9223372036854775808,1900-01-01 00:19:36.700000
139,MH1,57.0,Let,-9223372036854775808,1900-01-01 03:30:06.900000
140,K6,8.0,Leu,-9223372036854775808,1900-01-01 00:20:38.300000
141,K6,11.0,Leu,-9223372036854775808,1900-01-01 00:21:11.200000
142,SH1,174.0,Leu,-9223372036854775808,1900-01-01 01:53:23.500000
143,K2,25.0,Leu,-9223372036854775808,1900-01-01 00:18:47.600000
144,SH1,84.0,Leu,-9223372036854775808,1900-01-01 01:33:34.300000
145,RJF,9.0,Leu,-9223372036854775808,1900-01-01 01:26:12.300000
146,SH4,20.0,Leu,-9223372036854775808,1900-01-01 01:29:21.200000
147,SH2,152.0,Leu,-9223372036854775808,1900-01-01 01:32:07.700000
148,MH2,287.0,Leu,-9223372036854775808,1900-01-01 03:43:33.300000
149,MH3,80.0,Leu,-9223372036854775808,1900-01-01 03:19:49.600000
150,MH3,126.0,Leu,-9223372036854775808,1900-01-01 03:28:22.500000
151,SH2,314.0,Leu,-9223372036854775808,1900-01-01 01:44:33.600000
152,QD2,155.0,Leu,-9223372036854775808,1900-01-01 01:01:41.500000
153,QH3,101.0,Leu,-9223372036854775808,1900-01-01 00:48:28.900000
154,K8,52.0,Leu,-9223372036854775808,1900-01-01 00:22:22
155,QD1,124.0,Leu,-9223372036854775808,1900-01-01 01:01:01.300000
156,RD,47.0,Leu,-9223372036854775808,1900-01-01 01:18:48
